strategy_name,source_hypothesis_id,race_id,race_date,stadium_code,stadium_name,race_no,combo_count,settled_combo,is_hit,stake_yen,realized_payout,notes
GPT_HB_Trifecta_OuterExTop,B,202410061908,2024-10-06,19,下関,8,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410061909,2024-10-06,19,下関,9,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410061912,2024-10-06,19,下関,12,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410062201,2024-10-06,22,福岡,1,20,2-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410062203,2024-10-06,22,福岡,3,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410062211,2024-10-06,22,福岡,11,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070110,2024-10-07,01,桐生,10,20,4-1-5,1,2000,1970,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070402,2024-10-07,04,平和島,2,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070404,2024-10-07,04,平和島,4,20,4-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070407,2024-10-07,04,平和島,7,20,6-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070409,2024-10-07,04,平和島,9,20,4-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070410,2024-10-07,04,平和島,10,20,3-1-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070411,2024-10-07,04,平和島,11,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070605,2024-10-07,06,浜名湖,5,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070607,2024-10-07,06,浜名湖,7,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410070608,2024-10-07,06,浜名湖,8,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071411,2024-10-07,14,鳴門,11,20,2-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071504,2024-10-07,15,丸亀,4,20,2-6-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071507,2024-10-07,15,丸亀,7,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071509,2024-10-07,15,丸亀,9,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071803,2024-10-07,18,徳山,3,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071805,2024-10-07,18,徳山,5,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071807,2024-10-07,18,徳山,7,20,4-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071810,2024-10-07,18,徳山,10,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071812,2024-10-07,18,徳山,12,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071902,2024-10-07,19,下関,2,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410071909,2024-10-07,19,下関,9,20,4-5-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410072207,2024-10-07,22,福岡,7,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080201,2024-10-08,02,戸田,1,20,3-6-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080209,2024-10-08,02,戸田,9,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080306,2024-10-08,03,江戸川,6,20,1-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080308,2024-10-08,03,江戸川,8,20,4-6-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080309,2024-10-08,03,江戸川,9,20,3-6-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080311,2024-10-08,03,江戸川,11,20,4-5-2,1,2000,4400,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080607,2024-10-08,06,浜名湖,7,20,1-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410080610,2024-10-08,06,浜名湖,10,20,1-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410081111,2024-10-08,11,びわこ,11,20,4-1-5,1,2000,5990,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410081402,2024-10-08,14,鳴門,2,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410081410,2024-10-08,14,鳴門,10,20,3-5-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410081505,2024-10-08,15,丸亀,5,20,2-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410081601,2024-10-08,16,児島,1,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410081605,2024-10-08,16,児島,5,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410081609,2024-10-08,16,児島,9,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410082206,2024-10-08,22,福岡,6,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410082207,2024-10-08,22,福岡,7,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410082401,2024-10-08,24,大村,1,20,2-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410082402,2024-10-08,24,大村,2,20,2-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410082406,2024-10-08,24,大村,6,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410082408,2024-10-08,24,大村,8,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410082410,2024-10-08,24,大村,10,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090102,2024-10-09,01,桐生,2,20,2-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090104,2024-10-09,01,桐生,4,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090106,2024-10-09,01,桐生,6,20,4-1-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090211,2024-10-09,02,戸田,11,20,3-5-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090302,2024-10-09,03,江戸川,2,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090303,2024-10-09,03,江戸川,3,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090310,2024-10-09,03,江戸川,10,20,3-1-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090312,2024-10-09,03,江戸川,12,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090501,2024-10-09,05,多摩川,1,20,4-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090509,2024-10-09,05,多摩川,9,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090906,2024-10-09,09,津,6,20,4-6-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410090912,2024-10-09,09,津,12,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091104,2024-10-09,11,びわこ,4,20,2-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091110,2024-10-09,11,びわこ,10,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091401,2024-10-09,14,鳴門,1,20,4-2-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091407,2024-10-09,14,鳴門,7,20,5-6-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091408,2024-10-09,14,鳴門,8,20,3-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091412,2024-10-09,14,鳴門,12,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091502,2024-10-09,15,丸亀,2,20,6-1-3,1,2000,30820,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091503,2024-10-09,15,丸亀,3,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091606,2024-10-09,16,児島,6,20,2-1-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091609,2024-10-09,16,児島,9,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091802,2024-10-09,18,徳山,2,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091803,2024-10-09,18,徳山,3,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410091810,2024-10-09,18,徳山,10,20,1-6-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410092401,2024-10-09,24,大村,1,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410092405,2024-10-09,24,大村,5,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410092406,2024-10-09,24,大村,6,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410092410,2024-10-09,24,大村,10,20,1-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100104,2024-10-10,01,桐生,4,20,2-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100107,2024-10-10,01,桐生,7,20,1-6-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100205,2024-10-10,02,戸田,5,20,3-6-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100312,2024-10-10,03,江戸川,12,20,1-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100503,2024-10-10,05,多摩川,3,20,2-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100507,2024-10-10,05,多摩川,7,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100901,2024-10-10,09,津,1,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410100906,2024-10-10,09,津,6,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410101109,2024-10-10,11,びわこ,9,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410101202,2024-10-10,12,住之江,2,20,1-5-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410101206,2024-10-10,12,住之江,6,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410101210,2024-10-10,12,住之江,10,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410101807,2024-10-10,18,徳山,7,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410101809,2024-10-10,18,徳山,9,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110106,2024-10-11,01,桐生,6,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110108,2024-10-11,01,桐生,8,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110109,2024-10-11,01,桐生,9,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110207,2024-10-11,02,戸田,7,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110211,2024-10-11,02,戸田,11,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110304,2024-10-11,03,江戸川,4,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110306,2024-10-11,03,江戸川,6,20,1-3-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110310,2024-10-11,03,江戸川,10,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110312,2024-10-11,03,江戸川,12,20,4-5-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110401,2024-10-11,04,平和島,1,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110403,2024-10-11,04,平和島,3,20,5-2-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110406,2024-10-11,04,平和島,6,20,4-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110408,2024-10-11,04,平和島,8,20,4-1-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110502,2024-10-11,05,多摩川,2,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110505,2024-10-11,05,多摩川,5,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110508,2024-10-11,05,多摩川,8,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110509,2024-10-11,05,多摩川,9,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110902,2024-10-11,09,津,2,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410110909,2024-10-11,09,津,9,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111107,2024-10-11,11,びわこ,7,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111110,2024-10-11,11,びわこ,10,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111204,2024-10-11,12,住之江,4,20,2-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111210,2024-10-11,12,住之江,10,20,4-1-6,1,2000,3050,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111211,2024-10-11,12,住之江,11,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111412,2024-10-11,14,鳴門,12,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111806,2024-10-11,18,徳山,6,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410111807,2024-10-11,18,徳山,7,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410112401,2024-10-11,24,大村,1,20,2-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410112403,2024-10-11,24,大村,3,20,2-4-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410112411,2024-10-11,24,大村,11,20,2-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120205,2024-10-12,02,戸田,5,20,5-6-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120207,2024-10-12,02,戸田,7,20,4-3-2,1,2000,11420,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120401,2024-10-12,04,平和島,1,20,1-6-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120402,2024-10-12,04,平和島,2,20,3-2-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120403,2024-10-12,04,平和島,3,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120404,2024-10-12,04,平和島,4,20,4-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120504,2024-10-12,05,多摩川,4,20,4-2-5,1,2000,19470,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120509,2024-10-12,05,多摩川,9,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120512,2024-10-12,05,多摩川,12,20,1-5-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120601,2024-10-12,06,浜名湖,1,20,2-1-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120603,2024-10-12,06,浜名湖,3,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120604,2024-10-12,06,浜名湖,4,20,4-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120605,2024-10-12,06,浜名湖,5,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120710,2024-10-12,07,蒲郡,10,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120711,2024-10-12,07,蒲郡,11,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120802,2024-10-12,08,常滑,2,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410120902,2024-10-12,09,津,2,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121201,2024-10-12,12,住之江,1,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121210,2024-10-12,12,住之江,10,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121211,2024-10-12,12,住之江,11,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121212,2024-10-12,12,住之江,12,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121402,2024-10-12,14,鳴門,2,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121404,2024-10-12,14,鳴門,4,20,4-1-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121407,2024-10-12,14,鳴門,7,20,1-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121411,2024-10-12,14,鳴門,11,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121412,2024-10-12,14,鳴門,12,20,3-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410121505,2024-10-12,15,丸亀,5,20,3-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122104,2024-10-12,21,芦屋,4,20,2-1-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122106,2024-10-12,21,芦屋,6,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122107,2024-10-12,21,芦屋,7,20,2-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122109,2024-10-12,21,芦屋,9,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122110,2024-10-12,21,芦屋,10,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122112,2024-10-12,21,芦屋,12,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122201,2024-10-12,22,福岡,1,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122203,2024-10-12,22,福岡,3,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122208,2024-10-12,22,福岡,8,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122209,2024-10-12,22,福岡,9,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122301,2024-10-12,23,唐津,1,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122302,2024-10-12,23,唐津,2,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122309,2024-10-12,23,唐津,9,20,1-3-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410122408,2024-10-12,24,大村,8,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130201,2024-10-13,02,戸田,1,20,2-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130204,2024-10-13,02,戸田,4,20,3-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130205,2024-10-13,02,戸田,5,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130210,2024-10-13,02,戸田,10,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130401,2024-10-13,04,平和島,1,20,1-6-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130403,2024-10-13,04,平和島,3,20,2-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130407,2024-10-13,04,平和島,7,20,1-6-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130408,2024-10-13,04,平和島,8,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130502,2024-10-13,05,多摩川,2,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130507,2024-10-13,05,多摩川,7,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130509,2024-10-13,05,多摩川,9,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130510,2024-10-13,05,多摩川,10,20,6-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130705,2024-10-13,07,蒲郡,5,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130708,2024-10-13,07,蒲郡,8,20,2-1-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130803,2024-10-13,08,常滑,3,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202410130807,2024-10-13,08,常滑,7,20,1-5-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
