race_id,race_date,stadium_code,stadium_name,race_no,distance_m,grade,meeting_day_no,meeting_day_label,is_final_day,weather_condition,weather_temp_c,wind_speed_m,wind_direction_code,water_temp_c,wave_height_cm,first_place_lane,second_place_lane,third_place_lane,exacta_combo,exacta_payout,trifecta_combo,trifecta_payout,winning_technique,a1_count,a2_count,b1_count,b2_count,avg_national_win_rate,max_national_win_rate,lane1_national_win_rate,lane1_local_win_rate,lane1_motor_place_rate,best_exhibition_time,best_exhibition_lane,lane1_vs_best_exhibition_diff,is_rough_race
202402141603,2024-02-14,16,児島,3,1800,一般,3,第3日,False,晴,,2,,,3,1,5,6,1-5,2270,1-5-6,11630,逃げ,0,1,5,0,4.78,5.13,4.61,0.0,42.86,6.74,5,0.05,1
202402150401,2024-02-15,04,平和島,1,1800,一般,2,第2日,False,曇り,,5,,,4,5,2,3,5-2,970,5-2-3,1500,差し,0,2,3,1,4.057,6.14,3.13,0.0,25.81,6.79,4,0.12,0
202402151511,2024-02-15,15,丸亀,11,1800,一般,5,第5日,False,曇り,,3,,,3,2,4,1,2-4,7940,2-4-1,13940,差し,4,2,0,0,6.443,7.21,7.21,6.98,27.88,6.69,1,0.0,1
202402151703,2024-02-15,17,宮島,3,1800,一般,6,第6日,False,曇り,,1,,,1,1,2,6,1-2,350,1-2-6,1450,逃げ,5,1,0,0,6.35,7.1,5.73,6.31,29.87,6.73,2,0.04,0
202402152102,2024-02-15,21,芦屋,2,1800,一般,1,第1日,False,晴,,1,,,1,4,2,1,4-2,2110,4-2-1,4480,まくり,1,1,3,1,5.167,7.58,6.04,5.55,43.72,6.72,6,0.07,0
202402152307,2024-02-15,23,唐津,7,1800,一般,2,第2日,False,晴,,4,,,4,2,4,1,2-4,2630,2-4-1,11880,まくり,0,2,2,2,4.247,5.49,4.37,0.0,25.0,6.6,4,0.06,1
202402152409,2024-02-15,24,大村,9,1800,一般,2,第2日,False,曇り,,5,,,4,1,4,5,1-4,420,1-4-5,1010,逃げ,1,2,3,0,5.122,6.16,5.65,5.74,26.25,6.93,1,0.0,0
202402152412,2024-02-15,24,大村,12,1800,一般,2,第2日,False,曇り,,4,,,3,1,4,3,1-4,680,1-4-3,1380,逃げ,2,3,1,0,5.883,6.89,6.89,7.53,33.33,6.86,6,0.07,0
202402160406,2024-02-16,04,平和島,6,1200,一般,3,第3日,False,晴,,8,,,6,6,3,4,6-3,3810,6-3-4,27920,抜き,1,2,3,0,4.705,6.59,4.22,3.89,37.31,6.74,1,0.0,1
202402160410,2024-02-16,04,平和島,10,1800,一般,3,第3日,False,晴,,3,,,4,3,2,6,3-2,2080,3-2-6,10310,差し,1,3,2,0,5.327,7.79,4.82,0.0,27.5,6.7,1,0.0,1
202402160804,2024-02-16,08,常滑,4,1800,一般,1,第1日,False,晴,,6,,,4,1,5,4,1-5,270,1-5-4,1320,逃げ,1,1,3,1,5.218,7.32,7.32,7.47,30.43,6.69,5,0.05,0
202402160806,2024-02-16,08,常滑,6,1800,一般,1,第1日,False,晴,,6,,,4,4,6,5,4-6,1290,4-6-5,14620,まくり差し,1,1,3,1,4.92,6.93,6.64,5.92,31.11,6.72,4,0.03,1
202402160902,2024-02-16,09,津,2,1200,一般,5,第5日,False,晴,,5,,,3,4,6,1,4-6,6250,4-6-1,18230,差し,0,0,5,1,4.032,5.01,4.39,5.11,30.36,6.65,2,0.06,1
202402160903,2024-02-16,09,津,3,1200,一般,5,第5日,False,晴,,6,,,5,3,4,5,3-4,4950,3-4-5,24250,まくり,1,2,3,0,5.125,6.53,3.64,0.0,35.42,6.65,2,0.06,1
202402160908,2024-02-16,09,津,8,1200,一般,5,第5日,False,晴,,5,,,3,1,4,5,1-4,2700,1-4-5,14580,逃げ,1,1,3,1,4.37,6.91,5.82,5.15,29.73,6.73,2,0.01,1
202402161105,2024-02-16,11,びわこ,5,1800,一般,4,第4日,False,曇り,,1,,,1,1,2,5,1-2,400,1-2-5,700,逃げ,1,1,3,1,4.638,6.8,5.22,4.56,34.13,6.76,1,0.0,0
202402161512,2024-02-16,15,丸亀,12,1800,一般,6,第6日,False,曇り,,2,,,2,4,1,5,4-1,3320,4-1-5,25200,抜き,5,1,0,0,6.568,7.07,6.68,6.91,32.46,6.58,1,0.0,1
202402161612,2024-02-16,16,児島,12,1800,一般,5,第5日,False,曇り,,8,,,5,1,2,3,1-2,270,1-2-3,520,逃げ,2,2,2,0,5.528,6.5,6.4,7.36,44.44,6.67,1,0.0,0
202402162106,2024-02-16,21,芦屋,6,1800,一般,2,第2日,False,晴,,4,,,4,2,5,4,2-5,2200,2-5-4,12570,まくり,1,2,3,0,5.26,6.54,4.91,5.56,46.77,6.64,1,0.0,1
202402162404,2024-02-16,24,大村,4,1800,一般,3,第3日,False,晴,,5,,,4,2,4,3,2-4,4860,2-4-3,13200,まくり差し,1,1,3,1,4.788,6.89,4.38,2.89,34.36,6.81,1,0.0,1
202402170101,2024-02-17,01,桐生,1,1800,一般,2,第2日,False,晴,,2,,,1,2,1,6,2-1,810,2-1-6,2220,差し,1,2,3,0,4.933,6.33,3.82,4.46,25.93,6.66,6,0.03,0
202402170604,2024-02-17,06,浜名湖,4,1800,一般,2,第2日,False,曇り,,0,,,0,2,3,5,2-3,810,2-3-5,1530,差し,2,1,2,1,5.435,6.58,3.7,4.92,33.33,6.68,2,0.02,0
202402170707,2024-02-17,07,蒲郡,7,1800,一般,1,第1日,False,曇り,,1,,,0,3,1,6,3-1,380,3-1-6,2930,抜き,1,2,3,0,4.995,6.91,6.27,6.45,21.95,6.74,4,0.05,0
202402170708,2024-02-17,07,蒲郡,8,1800,一般,1,第1日,False,曇り,,0,,,0,2,5,4,2-5,950,2-5-4,5040,恵まれ,1,2,3,0,5.413,6.93,6.08,5.61,25.18,6.75,2,0.03,0
202402170807,2024-02-17,08,常滑,7,1800,一般,2,第2日,False,曇り,,1,,,0,1,4,6,1-4,740,1-4-6,1130,逃げ,1,1,3,1,5.15,8.25,5.78,5.21,33.33,6.72,1,0.0,0
202402171612,2024-02-17,16,児島,12,1800,一般,6,第6日,False,晴,,1,,,1,1,2,5,1-2,170,1-2-5,540,逃げ,3,2,1,0,5.792,7.13,6.4,7.36,44.44,6.65,1,0.0,0
202402172106,2024-02-17,21,芦屋,6,1800,一般,3,第3日,False,晴,,1,,,1,1,2,3,1-2,320,1-2-3,1040,逃げ,1,1,3,1,4.89,6.88,5.44,6.0,35.96,6.74,6,0.04,0
202402172401,2024-02-17,24,大村,1,1800,一般,4,第4日,False,晴,,2,,,1,3,2,6,3-2,1570,3-2-6,5810,差し,0,0,4,2,3.47,4.8,2.98,0.0,44.17,6.84,3,0.08,0
202402180701,2024-02-18,07,蒲郡,1,1800,一般,2,第2日,False,雨,,4,,,2,5,1,3,5-1,3120,5-1-3,8340,まくり差し,0,0,4,2,3.998,5.57,3.25,4.47,35.37,6.73,5,0.01,0
202402180806,2024-02-18,08,常滑,6,1800,一般,3,第3日,False,雨,,1,,,0,4,5,1,4-5,1780,4-5-1,4260,抜き,1,2,3,0,5.353,6.75,4.85,3.4,43.18,6.71,4,0.02,0
202402180807,2024-02-18,08,常滑,7,1800,一般,3,第3日,False,雨,,1,,,0,5,3,2,5-3,730,5-3-2,2930,まくり,1,1,3,1,5.192,7.28,4.68,5.86,32.5,6.64,2,0.09,0
202402180907,2024-02-18,09,津,7,1800,一般,7,第7日,False,雨,,1,,,1,1,3,5,1-3,170,1-3-5,440,逃げ,0,1,4,1,4.2,5.82,5.82,5.15,29.73,6.64,3,0.09,0
202402181303,2024-02-18,13,尼崎,3,1800,一般,1,第1日,False,曇り,,3,,,0,1,3,5,1-3,1890,1-3-5,6020,逃げ,1,2,3,0,5.437,6.28,5.34,4.82,31.72,6.86,5,0.03,0
202402182405,2024-02-18,24,大村,5,1800,一般,5,第5日,False,曇り,,1,,,1,1,6,3,1-6,260,1-6-3,620,抜き,1,1,3,1,4.267,7.09,5.48,5.7,40.88,6.84,1,0.0,0
202402182406,2024-02-18,24,大村,6,1800,一般,5,第5日,False,曇り,,3,,,2,1,6,2,1-6,220,1-6-2,480,逃げ,2,1,3,0,5.525,6.89,6.35,6.93,21.79,6.88,6,0.02,0
202402182408,2024-02-18,24,大村,8,1800,一般,5,第5日,False,曇り,,2,,,1,1,2,5,1-2,210,1-2-5,450,逃げ,2,1,3,0,5.232,6.7,6.7,6.48,30.72,6.86,2,0.07,0
202402182412,2024-02-18,24,大村,12,1800,一般,5,第5日,False,曇り,,3,,,2,1,2,5,1-2,410,1-2-5,2030,逃げ,0,2,3,1,4.678,5.85,5.85,5.46,37.13,6.91,3,0.04,0
202402190102,2024-02-19,01,桐生,2,1800,一般,4,第4日,False,曇り,,0,,,0,3,1,6,3-1,710,3-1-6,3850,差し,0,1,5,0,4.943,5.83,4.67,3.89,34.62,6.72,2,0.19,0
202402190103,2024-02-19,01,桐生,3,1800,一般,4,第4日,False,曇り,,0,,,0,1,3,5,1-3,690,1-3-5,1980,逃げ,1,2,3,0,5.212,6.13,4.89,5.56,50.0,6.71,3,0.07,0
202402190206,2024-02-19,02,戸田,6,1800,一般,2,第2日,False,雨,,2,,,1,5,1,4,5-1,2000,5-1-4,10900,まくり,2,1,3,0,5.91,7.33,5.34,0.0,29.75,6.68,3,0.05,1
202402190507,2024-02-19,05,多摩川,7,1800,一般,5,第5日,False,曇り,,5,,,2,2,1,3,2-1,300,2-1-3,700,差し,1,1,4,0,5.033,7.42,4.15,3.49,40.74,6.75,1,0.0,0
202402190705,2024-02-19,07,蒲郡,5,1800,一般,3,第3日,False,雨,,4,,,2,1,6,3,1-6,870,1-6-3,2180,逃げ,1,1,4,0,5.355,6.4,4.7,4.57,21.19,6.69,2,0.12,0
202402190811,2024-02-19,08,常滑,11,1800,一般,4,第4日,False,雨,,4,,,2,1,5,2,1-5,390,1-5-2,1070,逃げ,1,3,2,0,5.848,6.93,5.96,5.9,39.58,6.79,1,0.0,0
202402191705,2024-02-19,17,宮島,5,1800,一般,1,第1日,False,雨,,0,,,1,2,1,4,2-1,240,2-1-4,520,抜き,1,1,3,1,4.897,7.13,5.05,5.69,36.67,6.71,2,0.02,0
202402191708,2024-02-19,17,宮島,8,1800,一般,1,第1日,False,雨,,0,,,1,3,4,2,3-4,2800,3-4-2,4770,まくり差し,1,1,4,0,4.978,6.35,3.6,4.83,35.56,6.7,2,0.09,0
202402191901,2024-02-19,19,下関,1,1800,一般,1,第1日,False,曇り,,1,,,1,3,1,6,3-1,1410,3-1-6,4930,まくり差し,0,1,5,0,4.797,6.08,4.25,5.22,32.37,6.78,6,0.1,0
202402191910,2024-02-19,19,下関,10,1800,一般,1,第1日,False,曇り,,1,,,1,4,2,6,4-2,3250,4-2-6,13630,まくり,1,3,2,0,5.908,6.12,5.71,6.44,40.85,6.75,3,0.11,1
202402192312,2024-02-19,23,唐津,12,1800,一般,6,第6日,False,曇り,,3,,,3,1,2,3,1-2,340,1-2-3,870,逃げ,0,3,2,1,5.103,5.55,4.42,0.0,36.28,6.55,6,0.02,0
202402200208,2024-02-20,02,戸田,8,1800,一般,3,第3日,False,晴,,0,,,0,2,3,6,2-3,490,2-3-6,1090,まくり,2,2,2,0,5.96,7.41,4.11,4.57,23.58,6.79,3,0.13,0
202402200212,2024-02-20,02,戸田,12,1800,一般,3,第3日,False,晴,,0,,,0,5,6,1,5-6,2430,5-6-1,5900,まくり,3,1,2,0,5.8,6.9,5.85,7.17,31.3,6.76,5,0.02,0
202402200306,2024-02-20,03,江戸川,6,1800,一般,1,第1日,False,晴,,4,,,5,2,1,5,2-1,420,2-1-5,760,差し,0,2,3,1,4.443,6.26,4.34,4.6,29.89,6.81,2,0.04,0
202402200701,2024-02-20,07,蒲郡,1,1800,一般,4,第4日,False,晴,,2,,,1,5,2,1,5-2,4030,5-2-1,13470,まくり,0,1,5,0,4.21,5.61,3.49,3.85,20.16,6.7,1,0.0,1
202402200702,2024-02-20,07,蒲郡,2,1800,一般,4,第4日,False,晴,,2,,,1,1,3,4,1-3,410,1-3-4,2980,逃げ,1,1,4,0,4.945,6.36,3.8,3.44,26.77,6.71,1,0.0,0
202402201003,2024-02-20,10,三国,3,1800,一般,2,第2日,False,雨,,4,,,4,1,3,2,1-3,160,1-3-2,330,逃げ,2,0,3,1,4.865,7.34,7.01,6.98,31.48,6.88,2,0.02,0
202402201305,2024-02-20,13,尼崎,5,1800,一般,3,第3日,False,曇り,,4,,,0,1,2,6,1-2,940,1-2-6,22010,逃げ,1,1,3,1,4.672,6.22,5.98,5.31,39.39,6.94,4,0.01,1
202402201307,2024-02-20,13,尼崎,7,1800,一般,3,第3日,False,曇り,,3,,,0,3,1,6,3-1,540,3-1-6,6900,まくり差し,1,1,4,0,4.84,6.74,4.54,3.63,46.6,6.94,4,0.03,0
202402201310,2024-02-20,13,尼崎,10,1800,一般,3,第3日,False,曇り,,4,,,0,1,4,2,1-4,390,1-4-2,480,逃げ,2,1,3,0,5.565,7.09,7.09,7.53,34.33,6.88,2,0.07,0
202402201412,2024-02-20,14,鳴門,12,1800,一般,3,第3日,False,曇り,,4,,,4,1,5,3,1-5,1870,1-5-3,5510,抜き,3,3,0,0,6.16,7.28,7.28,7.74,40.2,6.87,3,0.04,0
202402201505,2024-02-20,15,丸亀,5,1800,一般,1,第1日,False,曇り,,3,,,3,5,1,2,5-1,4760,5-1-2,16490,抜き,1,1,4,0,5.452,6.63,4.43,3.96,25.0,6.77,6,0.05,1
202402202407,2024-02-20,24,大村,7,1800,一般,7,第7日,False,曇り,,1,,,1,3,4,1,3-4,3540,3-4-1,7360,抜き,0,2,3,1,4.472,6.25,5.65,5.74,26.25,6.92,1,0.0,0
202402210208,2024-02-21,02,戸田,8,1800,一般,4,第4日,False,雨,,0,,,0,2,5,3,2-5,2970,2-5-3,8270,まくり,2,2,1,1,5.093,7.09,5.49,5.63,24.24,6.69,4,0.08,0
202402210212,2024-02-21,02,戸田,12,1800,一般,4,第4日,False,曇り,,0,,,0,1,3,4,1-3,590,1-3-4,3400,逃げ,3,1,2,0,5.96,7.41,7.41,8.0,30.77,6.73,4,0.06,0
202402210303,2024-02-21,03,江戸川,3,1800,一般,2,第2日,False,雨,,6,,,5,4,5,2,4-5,860,4-5-2,4540,まくり,1,1,4,0,5.355,6.52,5.2,5.11,38.71,6.56,5,0.07,0
202402211102,2024-02-21,11,びわこ,2,1800,一般,2,第2日,False,雨,,1,,,1,3,4,1,3-4,1010,3-4-1,3710,差し,2,3,1,0,5.89,6.64,5.18,7.44,33.52,6.62,1,0.0,0
202402211208,2024-02-21,12,住之江,8,1800,一般,1,第1日,False,雨,,1,,,1,1,3,4,1-3,320,1-3-4,1380,逃げ,1,2,3,0,5.095,6.52,6.52,6.08,28.57,6.89,1,0.0,0
202402211303,2024-02-21,13,尼崎,3,1800,一般,4,第4日,False,曇り,,2,,,0,1,5,2,1-5,440,1-5-2,680,逃げ,1,2,3,0,5.483,6.6,6.28,7.86,48.5,6.87,1,0.0,0
202402211901,2024-02-21,19,下関,1,1800,一般,3,第3日,False,雨,,3,,,3,3,2,1,3-2,2280,3-2-1,7970,まくり,1,0,5,0,5.223,7.05,5.12,4.79,32.08,6.78,1,0.0,0
202402211905,2024-02-21,19,下関,5,1800,一般,3,第3日,False,曇り,,3,,,3,3,1,6,3-1,860,3-1-6,1240,まくり差し,2,1,3,0,5.573,8.12,6.88,7.26,27.88,6.8,3,0.05,0
202402220206,2024-02-22,02,戸田,6,1800,一般,5,第5日,False,雨,,2,,,1,3,1,5,3-1,1860,3-1-5,13910,まくり,2,1,3,0,5.183,6.46,6.2,5.86,33.08,6.68,1,0.0,1
202402220709,2024-02-22,07,蒲郡,9,1800,一般,6,第6日,False,曇り,,1,,,0,1,4,2,1-4,260,1-4-2,1260,逃げ,1,2,3,0,5.155,6.27,5.87,5.6,28.26,6.76,1,0.0,0
202402220912,2024-02-22,09,津,12,1200,一般,2,第2日,False,曇り,,4,,,2,1,5,2,1-5,1610,1-5-2,2260,抜き,3,1,2,0,6.332,7.37,6.86,6.44,38.1,6.66,2,0.02,0
202402221102,2024-02-22,11,びわこ,2,1800,一般,3,第3日,False,晴,,1,,,1,4,1,6,4-1,3350,4-1-6,34470,差し,2,2,2,0,5.778,6.61,6.47,7.02,35.85,6.64,3,0.1,1
202402221111,2024-02-22,11,びわこ,11,1800,一般,3,第3日,False,曇り,,2,,,2,3,1,6,3-1,2090,3-1-6,5340,まくり差し,4,2,0,0,5.843,7.27,6.25,6.74,31.58,6.53,4,0.19,0
202402221202,2024-02-22,12,住之江,2,1800,一般,2,第2日,False,曇り,,4,,,2,1,2,4,1-2,520,1-2-4,870,逃げ,0,1,5,0,4.15,5.33,4.48,5.0,50.52,6.89,1,0.0,0
202402221311,2024-02-22,13,尼崎,11,1800,一般,5,第5日,False,曇り,,2,,,0,1,3,4,1-3,370,1-3-4,1100,逃げ,1,4,1,0,6.17,7.51,7.51,4.53,40.57,6.86,6,0.04,0
202402221502,2024-02-22,15,丸亀,2,1800,一般,3,第3日,False,曇り,,2,,,2,2,4,6,2-4,2930,2-4-6,13420,まくり,0,1,5,0,4.867,6.25,5.1,6.22,24.27,6.64,4,0.09,1
202402221907,2024-02-22,19,下関,7,1800,一般,4,第4日,False,雨,,3,,,3,1,3,6,1-3,210,1-3-6,1270,逃げ,2,0,3,1,4.603,6.63,5.35,6.47,30.0,6.79,4,0.09,0
202402221909,2024-02-22,19,下関,9,1800,一般,4,第4日,False,雨,,3,,,3,1,3,2,1-3,230,1-3-2,650,逃げ,2,1,3,0,5.447,8.18,5.87,6.75,32.37,6.79,6,0.05,0
202402221911,2024-02-22,19,下関,11,1800,一般,4,第4日,False,雨,,4,,,4,1,5,2,1-5,660,1-5-2,1580,逃げ,1,0,3,2,4.277,6.63,4.32,5.65,36.11,6.74,6,0.06,0
202402230109,2024-02-23,01,桐生,9,1800,一般,1,第1日,False,雨,,2,,,1,1,4,3,1-4,1670,1-4-3,3790,逃げ,0,3,3,0,5.49,6.61,5.95,5.37,32.14,6.63,2,0.05,0
202402230404,2024-02-23,04,平和島,4,1800,一般,1,第1日,False,雨,,2,,,3,2,1,5,2-1,1000,2-1-5,6250,抜き,1,0,4,1,4.58,6.82,4.11,5.18,33.78,6.64,2,0.09,0
202402231004,2024-02-23,10,三国,4,1800,一般,5,第5日,False,雨,,4,,,4,4,1,3,4-1,590,4-1-3,1820,抜き,1,2,2,1,4.858,7.08,5.53,6.47,40.85,6.71,1,0.0,0
202402231106,2024-02-23,11,びわこ,6,1800,一般,4,第4日,False,曇り,,0,,,1,1,5,4,1-5,810,1-5-4,1550,逃げ,2,4,0,0,5.627,7.27,4.83,5.9,38.56,6.62,6,0.02,0
202402231107,2024-02-23,11,びわこ,7,1800,一般,4,第4日,False,曇り,,2,,,2,3,1,2,3-1,650,3-1-2,3820,まくり差し,1,3,2,0,5.707,6.54,5.13,7.3,35.1,6.67,4,0.03,0
202402231210,2024-02-23,12,住之江,10,1800,一般,3,第3日,False,晴,,3,,,1,1,2,3,1-2,150,1-2-3,480,逃げ,1,3,2,0,5.295,6.16,6.13,7.63,44.72,6.8,2,0.04,0
202402231707,2024-02-23,17,宮島,7,1800,一般,5,第5日,False,曇り,,4,,,4,5,4,1,5-4,13260,5-4-1,61480,差し,2,1,3,0,5.157,6.8,6.8,6.04,28.57,6.7,6,0.18,1
202402232210,2024-02-23,22,福岡,10,1800,一般,4,第4日,False,曇り,,3,,,3,4,5,1,4-5,4320,4-5-1,16670,差し,3,0,3,0,5.693,6.66,5.21,5.11,0.0,6.81,1,0.0,1
202402232212,2024-02-23,22,福岡,12,1800,一般,4,第4日,False,晴,,5,,,5,1,4,2,1-4,980,1-4-2,5170,逃げ,3,2,1,0,6.198,6.9,6.41,8.45,0.0,6.8,4,0.03,0
202402240105,2024-02-24,01,桐生,5,1800,一般,2,第2日,False,晴,,3,,,2,6,5,2,6-5,8760,6-5-2,24010,まくり差し,1,1,3,1,5.112,6.74,3.97,3.89,23.68,6.67,6,0.06,1
202402240109,2024-02-24,01,桐生,9,1800,一般,2,第2日,False,晴,,1,,,1,3,1,4,3-1,390,3-1-4,1130,まくり差し,1,2,2,1,5.282,7.31,4.82,5.85,20.0,6.67,3,0.08,0
202402240402,2024-02-24,04,平和島,2,1800,一般,2,第2日,False,晴,,2,,,3,5,4,2,5-4,13560,5-4-2,91420,差し,1,0,4,1,4.508,6.45,4.54,4.59,26.92,6.64,3,0.2,1
202402240407,2024-02-24,04,平和島,7,1800,一般,2,第2日,False,晴,,2,,,3,3,1,2,3-1,810,3-1-2,5480,まくり差し,1,0,4,1,4.277,6.42,3.92,3.92,37.24,6.66,1,0.0,0
202402240502,2024-02-24,05,多摩川,2,1800,一般,1,第1日,False,晴,,1,,,2,3,2,6,3-2,800,3-2-6,3690,差し,2,0,3,1,4.935,7.24,4.29,3.86,35.09,6.78,6,,0
202402240508,2024-02-24,05,多摩川,8,1800,一般,1,第1日,False,晴,,2,,,2,3,5,1,3-5,390,3-5-1,650,差し,2,1,2,1,5.453,8.26,5.36,6.25,36.08,6.75,1,0.0,0
202402240512,2024-02-24,05,多摩川,12,1800,一般,1,第1日,False,曇り,,1,,,2,1,2,6,1-2,240,1-2-6,1800,逃げ,6,0,0,0,7.447,8.26,8.26,8.65,34.78,6.68,4,0.03,0
202402241105,2024-02-24,11,びわこ,5,1800,一般,5,第5日,False,晴,,3,,,3,1,2,4,1-2,490,1-2-4,1350,逃げ,2,2,2,0,5.898,6.47,6.42,7.44,32.04,6.56,5,0.2,0
202402241605,2024-02-24,16,児島,5,1800,一般,5,第5日,False,晴,,5,,,3,4,3,1,4-3,1470,4-3-1,3280,まくり差し,0,2,4,0,5.143,6.26,5.79,2.88,22.22,6.59,3,0.11,0
202402241606,2024-02-24,16,児島,6,1800,一般,5,第5日,False,晴,,3,,,3,1,3,5,1-3,850,1-3-5,9460,逃げ,1,1,3,1,4.658,7.45,5.26,7.45,39.39,6.65,4,0.05,0
202402241711,2024-02-24,17,宮島,11,1800,一般,6,第6日,False,晴,,2,,,2,1,2,3,1-2,300,1-2-3,820,逃げ,3,1,2,0,5.7,6.8,6.35,0.0,40.24,6.68,1,0.0,0
202402242003,2024-02-24,20,若松,3,1800,一般,2,第2日,False,晴,,3,,,3,3,6,4,3-6,3190,3-6-4,10670,まくり,1,0,5,0,5.178,6.51,4.82,2.6,20.0,6.81,3,0.07,1
202402242004,2024-02-24,20,若松,4,1800,一般,2,第2日,False,晴,,3,,,3,1,3,5,1-3,950,1-3-5,4190,逃げ,1,1,4,0,5.248,6.64,4.63,4.19,28.26,6.85,5,0.05,0
202402242107,2024-02-24,21,芦屋,7,1800,一般,3,第3日,False,晴,,4,,,4,1,3,2,1-3,490,1-3-2,1330,逃げ,0,0,6,0,4.402,5.14,5.07,4.8,31.02,6.64,5,0.09,0
202402242108,2024-02-24,21,芦屋,8,1800,一般,3,第3日,False,晴,,4,,,4,4,5,2,4-5,640,4-5-2,1800,まくり,1,2,3,0,5.067,6.53,4.6,4.42,44.39,6.59,4,0.09,0
202402242203,2024-02-24,22,福岡,3,1800,一般,5,第5日,False,晴,,3,,,3,4,3,5,4-3,2970,4-3-5,7810,まくり,1,0,5,0,5.11,6.72,4.7,0.0,0.0,6.78,3,0.05,0
202402242204,2024-02-24,22,福岡,4,1800,一般,5,第5日,False,晴,,3,,,3,5,2,4,5-2,52840,5-2-4,49280,差し,1,0,4,1,4.862,6.85,4.38,5.23,0.0,6.82,4,0.05,1
202402242208,2024-02-24,22,福岡,8,1800,一般,5,第5日,False,晴,,3,,,3,1,2,3,1-2,450,1-2-3,1150,逃げ,0,2,3,1,5.025,7.02,7.02,5.86,0.0,6.81,1,0.0,0
202402250105,2024-02-25,01,桐生,5,1800,一般,3,第3日,False,雨,,1,,,1,2,1,6,2-1,350,2-1-6,1500,差し,1,2,3,0,5.535,7.31,5.51,6.91,44.12,6.71,5,0.11,0
202402250412,2024-02-25,04,平和島,12,1800,一般,3,第3日,False,雨,,3,,,3,4,1,5,4-1,4950,4-1-5,9800,まくり,2,0,4,0,5.132,6.45,6.42,6.96,25.17,6.67,2,0.01,0
202402250703,2024-02-25,07,蒲郡,3,1800,一般,1,第1日,False,雨,,3,,,1,1,5,4,1-5,4180,1-5-4,17750,逃げ,1,1,4,0,5.23,6.91,4.78,4.31,34.84,6.62,6,0.09,1
202402251109,2024-02-25,11,びわこ,9,1800,一般,6,第6日,False,雨,,3,,,3,1,2,4,1-2,290,1-2-4,1110,逃げ,3,2,1,0,5.868,6.55,5.24,6.03,33.53,6.74,2,0.02,0
202402251503,2024-02-25,15,丸亀,3,1800,一般,6,第6日,False,曇り,,1,,,1,3,1,2,3-1,1470,3-1-2,13070,まくり差し,0,1,5,0,4.792,5.59,5.33,5.59,25.26,6.63,1,0.0,1
202402251601,2024-02-25,16,児島,1,1800,一般,6,第6日,False,雨,,1,,,1,1,2,5,1-2,560,1-2-5,2450,抜き,0,0,5,1,3.047,3.91,3.32,0.0,45.76,6.74,1,0.0,0
202402252003,2024-02-25,20,若松,3,1800,一般,3,第3日,False,晴,,3,,,3,3,4,6,3-4,1760,3-4-6,6440,まくり,0,1,4,1,4.262,5.75,4.06,4.26,31.11,6.92,1,0.0,0
202402252005,2024-02-25,20,若松,5,1800,一般,3,第3日,False,晴,,3,,,3,1,4,3,1-4,420,1-4-3,1920,逃げ,1,2,3,0,5.392,8.45,8.45,6.89,31.25,6.9,2,0.11,0
202402252209,2024-02-25,22,福岡,9,1800,一般,6,第6日,False,曇り,,3,,,3,1,2,4,1-2,330,1-2-4,1340,逃げ,1,1,4,0,4.838,5.93,5.93,6.23,0.0,6.81,2,0.08,0
202402260411,2024-02-26,04,平和島,11,1200,一般,4,第4日,False,晴,,7,,,6,3,2,1,3-2,2680,3-2-1,5970,まくり,1,0,5,0,5.267,6.9,4.69,5.03,30.56,6.73,5,0.18,0
202402260507,2024-02-26,05,多摩川,7,1800,一般,3,第3日,False,晴,,3,,,2,1,3,2,1-3,420,1-3-2,1200,逃げ,2,2,0,2,4.61,7.24,7.24,6.69,29.88,6.66,2,0.01,0
202402260511,2024-02-26,05,多摩川,11,1800,一般,3,第3日,False,晴,,4,,,2,1,4,3,1-4,360,1-4-3,710,逃げ,3,1,2,0,6.103,7.24,7.02,7.39,33.91,6.64,3,0.08,0
202402260609,2024-02-26,06,浜名湖,9,1200,一般,3,第3日,False,晴,,7,,,4,1,4,3,1-4,540,1-4-3,8210,逃げ,2,1,3,0,5.293,7.05,5.65,5.22,40.72,6.9,5,0.23,0
202402260801,2024-02-26,08,常滑,1,1800,一般,2,第2日,False,晴,,5,,,3,2,4,6,2-4,780,2-4-6,2350,差し,0,2,4,0,4.465,5.7,4.64,4.98,31.91,6.73,1,0.0,0
202402261302,2024-02-26,13,尼崎,2,1800,一般,2,第2日,False,曇り,,4,,,0,4,3,1,4-3,3920,4-3-1,14100,抜き,1,1,3,1,4.468,7.25,4.86,4.6,27.33,6.84,4,0.0,1
202402261412,2024-02-26,14,鳴門,12,1800,一般,2,第2日,False,晴,,5,,,5,4,1,5,4-1,800,4-1-5,4760,まくり,3,2,1,0,5.938,6.73,6.34,7.24,41.78,6.83,1,0.0,0
202402261907,2024-02-26,19,下関,7,1800,一般,1,第1日,False,曇り,,4,,,4,1,5,3,1-5,380,1-5-3,850,抜き,1,2,3,0,5.325,7.16,6.4,6.16,37.86,6.81,1,0.0,0
202402270110,2024-02-27,01,桐生,10,1800,一般,5,第5日,False,晴,,4,,,3,1,4,2,1-4,1510,1-4-2,4690,逃げ,2,1,3,0,5.512,6.66,5.97,5.39,33.33,6.81,6,0.07,0
